,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
97,Mashrafe Mortaza,SL Malinga,Sabbir Rahman,4,0,4,91,77,9,4,7,6,0,,,16,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
98,Sabbir Rahman,BAW Mendis,Mashrafe Mortaza,0,0,0,91,77,12,26,7,1,0,,,17,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
99,Sabbir Rahman,BAW Mendis,Mashrafe Mortaza,1,0,1,92,76,13,27,7,2,0,,,17,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
100,Mashrafe Mortaza,BAW Mendis,Sabbir Rahman,0,0,0,92,76,9,5,7,3,0,,,17,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
101,Mashrafe Mortaza,BAW Mendis,Sabbir Rahman,0,0,0,92,76,9,6,7,4,0,,,17,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
102,Mashrafe Mortaza,BAW Mendis,Sabbir Rahman,4,0,4,96,72,13,7,7,5,0,,,17,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
103,Mashrafe Mortaza,BAW Mendis,Sabbir Rahman,4,0,4,100,68,17,8,7,6,0,,,17,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
104,Sabbir Rahman,SL Malinga,Mashrafe Mortaza,1,0,1,101,67,14,28,7,1,0,,,18,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
105,Mashrafe Mortaza,SL Malinga,Sabbir Rahman,0,0,0,101,67,17,9,7,2,0,,,18,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
106,Mashrafe Mortaza,SL Malinga,Sabbir Rahman,0,0,0,101,67,17,10,8,3,bowled,Mashrafe Mortaza,,18,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
107,Arafat Sunny,SL Malinga,Sabbir Rahman,1,0,1,102,66,1,1,8,4,0,,,18,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
108,Sabbir Rahman,SL Malinga,Arafat Sunny,0,0,0,102,66,14,29,8,5,0,,,18,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
109,Sabbir Rahman,SL Malinga,Arafat Sunny,4,0,4,106,62,18,30,8,6,0,,,18,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
110,Arafat Sunny,KMDN Kulasekara,Sabbir Rahman,0,1,1,107,61,1,2,8,1,0,,,19,byes,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
111,Sabbir Rahman,KMDN Kulasekara,Arafat Sunny,4,0,4,111,57,22,31,8,2,0,,,19,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
112,Sabbir Rahman,KMDN Kulasekara,Arafat Sunny,2,0,2,113,55,24,32,8,3,0,,,19,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
113,Sabbir Rahman,KMDN Kulasekara,Arafat Sunny,1,0,1,114,54,25,33,8,4,0,,,19,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
114,Arafat Sunny,KMDN Kulasekara,Sabbir Rahman,0,0,0,114,54,1,3,8,5,0,,,19,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
115,Arafat Sunny,KMDN Kulasekara,Sabbir Rahman,0,0,0,114,54,1,4,8,6,0,,,19,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
116,Sabbir Rahman,SL Malinga,Arafat Sunny,0,1,1,115,53,25,34,8,1,0,,,20,wides,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
117,Sabbir Rahman,SL Malinga,Arafat Sunny,1,0,1,116,52,26,35,8,2,0,,,20,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
118,Arafat Sunny,SL Malinga,Sabbir Rahman,4,0,4,120,48,5,5,8,3,0,,,20,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
119,Arafat Sunny,SL Malinga,Sabbir Rahman,0,0,0,120,48,5,6,9,4,caught,Arafat Sunny,LD Chandimal,20,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
120,Sabbir Rahman,SL Malinga,Rubel Hossain,0,0,0,120,48,26,36,9,5,0,,,20,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
121,Sabbir Rahman,SL Malinga,Rubel Hossain,0,0,0,120,48,26,37,10,6,caught,Sabbir Rahman,KMDN Kulasekara,20,-,bat,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-14,Sri Lanka,Bangladesh,Sri Lanka,120
