,batter,bowler,non_striker,review,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
80,RP Burl,Mujeeb Ur Rahman,RW Chakabva,,0,4,4,92,105,23,23,5,legbyes,6.0,12,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Left hand Bat,Right hand Bat,Right arm Offbreak
81,RW Chakabva,Rashid Khan,RP Burl,,1,0,1,93,104,2,2,5,-,1.0,13,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Left hand Bat,Right arm Legbreak
82,RP Burl,Rashid Khan,RW Chakabva,,2,0,2,95,102,25,24,5,-,2.0,13,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Left hand Bat,Right hand Bat,Right arm Legbreak
83,RP Burl,Rashid Khan,RW Chakabva,,0,1,1,96,101,25,24,5,wides,2.0,13,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Left hand Bat,Right hand Bat,Right arm Legbreak
84,RP Burl,Rashid Khan,RW Chakabva,,0,0,0,96,101,25,25,6,-,3.0,13,bowled,RP Burl,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Left hand Bat,Right hand Bat,Right arm Legbreak
85,N Madziva,Rashid Khan,RW Chakabva,,0,0,0,96,101,0,1,6,-,4.0,13,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Right arm Legbreak
86,N Madziva,Rashid Khan,RW Chakabva,"{'by': 'Zimbabwe', 'umpire': 'Sharfuddoula', 'batter': 'N Madziva', 'decision': 'upheld'}",0,0,0,96,101,0,2,6,-,5.0,13,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Right arm Legbreak
87,N Madziva,Rashid Khan,RW Chakabva,,1,0,1,97,100,1,3,6,-,6.0,13,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Right arm Legbreak
88,N Madziva,Fareed Ahmad,RW Chakabva,,6,0,6,103,94,7,4,6,-,1.0,14,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Left arm Fast
89,N Madziva,Fareed Ahmad,RW Chakabva,,0,0,0,103,94,7,5,6,-,2.0,14,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Left arm Fast
90,N Madziva,Fareed Ahmad,RW Chakabva,,6,0,6,109,88,13,6,6,-,3.0,14,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Left arm Fast
91,N Madziva,Fareed Ahmad,RW Chakabva,,0,0,0,109,88,13,7,6,-,4.0,14,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Left arm Fast
92,N Madziva,Fareed Ahmad,RW Chakabva,,1,0,1,110,87,14,8,6,-,5.0,14,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Left arm Fast
93,RW Chakabva,Fareed Ahmad,N Madziva,,4,0,4,114,83,6,3,6,-,6.0,14,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Left arm Fast
94,N Madziva,Rashid Khan,RW Chakabva,,0,1,1,115,82,14,9,6,legbyes,1.0,15,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Right arm Legbreak
95,RW Chakabva,Rashid Khan,N Madziva,,2,0,2,117,80,8,4,6,-,2.0,15,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Right arm Legbreak
96,RW Chakabva,Rashid Khan,N Madziva,,2,0,2,119,78,10,5,6,-,3.0,15,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Right arm Legbreak
97,RW Chakabva,Rashid Khan,N Madziva,,2,0,2,121,76,12,6,6,-,4.0,15,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Right arm Legbreak
98,RW Chakabva,Rashid Khan,N Madziva,,0,0,0,121,76,12,7,6,-,5.0,15,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Right arm Legbreak
99,RW Chakabva,Rashid Khan,N Madziva,,1,0,1,122,75,13,8,6,-,6.0,15,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Right arm Legbreak
100,RW Chakabva,Karim Janat,N Madziva,,6,0,6,128,69,19,9,6,-,1.0,16,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Right arm Medium
101,RW Chakabva,Karim Janat,N Madziva,,4,0,4,132,65,23,10,6,-,2.0,16,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Right arm Medium
102,RW Chakabva,Karim Janat,N Madziva,,1,0,1,133,64,24,11,6,-,3.0,16,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Right arm Medium
103,N Madziva,Karim Janat,RW Chakabva,,1,0,1,134,63,15,10,6,-,4.0,16,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Right arm Medium
104,RW Chakabva,Karim Janat,N Madziva,,0,0,0,134,63,24,12,6,-,5.0,16,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Right arm Medium
105,RW Chakabva,Karim Janat,N Madziva,,6,1,7,141,56,30,12,6,noballs,5.0,16,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Right arm Medium
106,RW Chakabva,Karim Janat,N Madziva,,0,0,0,141,56,30,13,6,-,6.0,16,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Right arm Medium
107,N Madziva,Gulbadin Naib,RW Chakabva,,0,0,0,141,56,15,11,7,-,1.0,17,caught,N Madziva,Mohammad Nabi,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Right arm Medium
108,RW Chakabva,Gulbadin Naib,KM Jarvis,,2,0,2,143,54,32,14,7,-,2.0,17,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Right arm Medium
109,RW Chakabva,Gulbadin Naib,KM Jarvis,,1,0,1,144,53,33,15,7,-,3.0,17,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Right arm Medium
110,KM Jarvis,Gulbadin Naib,RW Chakabva,,0,0,0,144,53,0,1,7,-,4.0,17,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Right arm Medium
111,KM Jarvis,Gulbadin Naib,RW Chakabva,,0,0,0,144,53,0,2,7,-,5.0,17,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Right arm Medium
112,KM Jarvis,Gulbadin Naib,RW Chakabva,,1,0,1,145,52,1,3,7,-,6.0,17,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Right arm Medium
113,KM Jarvis,Fareed Ahmad,RW Chakabva,,0,0,0,145,52,1,4,7,-,1.0,18,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Left arm Fast
114,KM Jarvis,Fareed Ahmad,RW Chakabva,,1,0,1,146,51,2,5,7,-,2.0,18,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Left arm Fast
115,RW Chakabva,Fareed Ahmad,KM Jarvis,,2,0,2,148,49,35,16,7,-,3.0,18,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Left arm Fast
116,RW Chakabva,Fareed Ahmad,KM Jarvis,,1,0,1,149,48,36,17,7,-,4.0,18,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Left arm Fast
117,KM Jarvis,Fareed Ahmad,RW Chakabva,,6,0,6,155,42,8,6,7,-,5.0,18,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Left arm Fast
118,KM Jarvis,Fareed Ahmad,RW Chakabva,,0,0,0,155,42,8,7,7,-,6.0,18,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Left arm Fast
119,RW Chakabva,Gulbadin Naib,KM Jarvis,,4,0,4,159,38,40,18,7,-,1.0,19,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Right arm Medium
120,RW Chakabva,Gulbadin Naib,KM Jarvis,,1,0,1,160,37,41,19,7,-,2.0,19,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Right arm Medium
121,KM Jarvis,Gulbadin Naib,RW Chakabva,,6,0,6,166,31,14,8,7,-,3.0,19,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Right arm Medium
122,KM Jarvis,Gulbadin Naib,RW Chakabva,,0,1,1,167,30,14,8,7,wides,3.0,19,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Right arm Medium
123,KM Jarvis,Gulbadin Naib,RW Chakabva,,1,0,1,168,29,15,9,7,-,4.0,19,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Right arm Medium
124,RW Chakabva,Gulbadin Naib,KM Jarvis,,0,0,0,168,29,41,20,7,-,5.0,19,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Right arm Medium
125,RW Chakabva,Gulbadin Naib,KM Jarvis,,1,0,1,169,28,42,21,7,-,6.0,19,0,,,field,Zimbabwe,2,"Shere Bangla National Stadium, Mirpur",2019,09,Afghanistan_Zimbabwe_2019-09-14,Afghanistan,Zimbabwe,Afghanistan,False,169,Right hand Bat,Right hand Bat,Right arm Medium
