,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,review,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
118,Washington Sundar,JA Duffy,Arshdeep Singh,0,1,1,143,33,43,26,8,6,19,0,,,,wides,field,India,2,"JSCA International Stadium Complex, Ranchi",2023,01,New Zealand_India_2023-01-27,New Zealand,India,New Zealand,155
119,Washington Sundar,JA Duffy,Arshdeep Singh,1,0,1,144,32,44,27,8,7,19,0,,,,-,field,India,2,"JSCA International Stadium Complex, Ranchi",2023,01,New Zealand_India_2023-01-27,New Zealand,India,New Zealand,155
120,Arshdeep Singh,JA Duffy,Washington Sundar,0,0,0,144,32,0,6,8,8,19,0,,,,-,field,India,2,"JSCA International Stadium Complex, Ranchi",2023,01,New Zealand_India_2023-01-27,New Zealand,India,New Zealand,155
121,Washington Sundar,LH Ferguson,Arshdeep Singh,0,0,0,144,32,44,28,8,1,20,0,,,,-,field,India,2,"JSCA International Stadium Complex, Ranchi",2023,01,New Zealand_India_2023-01-27,New Zealand,India,New Zealand,155
122,Washington Sundar,LH Ferguson,Arshdeep Singh,6,0,6,150,26,50,29,8,2,20,0,,,,-,field,India,2,"JSCA International Stadium Complex, Ranchi",2023,01,New Zealand_India_2023-01-27,New Zealand,India,New Zealand,155
123,Washington Sundar,LH Ferguson,Arshdeep Singh,0,0,0,150,26,50,30,8,3,20,0,,,,-,field,India,2,"JSCA International Stadium Complex, Ranchi",2023,01,New Zealand_India_2023-01-27,New Zealand,India,New Zealand,155
124,Washington Sundar,LH Ferguson,Arshdeep Singh,0,0,0,150,26,50,31,8,4,20,0,,,,-,field,India,2,"JSCA International Stadium Complex, Ranchi",2023,01,New Zealand_India_2023-01-27,New Zealand,India,New Zealand,155
125,Washington Sundar,LH Ferguson,Arshdeep Singh,0,1,1,151,25,50,32,8,5,20,0,,,,wides,field,India,2,"JSCA International Stadium Complex, Ranchi",2023,01,New Zealand_India_2023-01-27,New Zealand,India,New Zealand,155
126,Washington Sundar,LH Ferguson,Arshdeep Singh,0,0,0,151,25,50,33,9,6,20,caught,Washington Sundar,JA Duffy,,-,field,India,2,"JSCA International Stadium Complex, Ranchi",2023,01,New Zealand_India_2023-01-27,New Zealand,India,New Zealand,155
127,Umran Malik,LH Ferguson,Arshdeep Singh,4,0,4,155,21,4,1,9,7,20,0,,,,-,field,India,2,"JSCA International Stadium Complex, Ranchi",2023,01,New Zealand_India_2023-01-27,New Zealand,India,New Zealand,155
