,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
107,Shakib Al Hasan,KMA Paul,Mahmudullah,0,1,1,167,-38,25,20,4,4,wides,17,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
108,Shakib Al Hasan,KMA Paul,Mahmudullah,4,0,4,171,-42,29,21,4,5,-,17,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
109,Shakib Al Hasan,KMA Paul,Mahmudullah,4,0,4,175,-46,33,22,4,6,-,17,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
110,Shakib Al Hasan,KMA Paul,Mahmudullah,1,0,1,176,-47,34,23,4,7,-,17,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
111,Mahmudullah,KMA Paul,Shakib Al Hasan,3,0,3,179,-50,21,11,4,8,-,17,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
112,Mahmudullah,O Thomas,Shakib Al Hasan,2,0,2,181,-52,23,12,4,1,-,18,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
113,Mahmudullah,O Thomas,Shakib Al Hasan,4,0,4,185,-56,27,13,4,2,-,18,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
114,Mahmudullah,O Thomas,Shakib Al Hasan,4,0,4,189,-60,31,14,4,3,-,18,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
115,Mahmudullah,O Thomas,Shakib Al Hasan,1,0,1,190,-61,32,15,4,4,-,18,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
116,Shakib Al Hasan,O Thomas,Mahmudullah,1,0,1,191,-62,35,24,4,5,-,18,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
117,Mahmudullah,O Thomas,Shakib Al Hasan,4,0,4,195,-66,36,16,4,6,-,18,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
118,Shakib Al Hasan,CR Brathwaite,Mahmudullah,1,0,1,196,-67,36,25,4,1,-,19,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
119,Mahmudullah,CR Brathwaite,Shakib Al Hasan,0,1,1,197,-68,36,17,4,2,wides,19,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
120,Mahmudullah,CR Brathwaite,Shakib Al Hasan,1,0,1,198,-69,37,18,4,3,-,19,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
121,Shakib Al Hasan,CR Brathwaite,Mahmudullah,1,0,1,199,-70,37,26,4,4,-,19,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
122,Mahmudullah,CR Brathwaite,Shakib Al Hasan,0,1,1,200,-71,37,19,4,5,wides,19,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
123,Mahmudullah,CR Brathwaite,Shakib Al Hasan,1,0,1,201,-72,38,20,4,6,-,19,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
124,Shakib Al Hasan,CR Brathwaite,Mahmudullah,1,0,1,202,-73,38,27,4,7,-,19,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
125,Mahmudullah,CR Brathwaite,Shakib Al Hasan,0,0,0,202,-73,38,21,4,8,-,19,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
126,Shakib Al Hasan,KMA Paul,Mahmudullah,2,0,2,204,-75,40,28,4,1,-,20,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
127,Shakib Al Hasan,KMA Paul,Mahmudullah,1,0,1,205,-76,41,29,4,2,-,20,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
128,Mahmudullah,KMA Paul,Shakib Al Hasan,1,0,1,206,-77,39,22,4,3,-,20,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
129,Shakib Al Hasan,KMA Paul,Mahmudullah,0,0,0,206,-77,41,30,4,4,-,20,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
130,Shakib Al Hasan,KMA Paul,Mahmudullah,1,0,1,207,-78,42,31,4,5,-,20,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
131,Mahmudullah,KMA Paul,Shakib Al Hasan,4,0,4,211,-82,43,23,4,6,-,20,0,,,field,West Indies,1,"Shere Bangla National Stadium, Mirpur",2018,12,Bangladesh_West Indies_2018-12-20,Bangladesh,Bangladesh,West Indies,211
