,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,review,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
98,CT Mutombodzi,Al-Amin Hossain,BRM Taylor,1,0,1,99,101,1,1,5,3,17,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
99,BRM Taylor,Al-Amin Hossain,CT Mutombodzi,1,0,1,100,100,43,36,5,4,17,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
100,CT Mutombodzi,Al-Amin Hossain,BRM Taylor,1,0,1,101,99,2,2,5,5,17,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
101,BRM Taylor,Al-Amin Hossain,CT Mutombodzi,0,0,0,101,99,43,37,5,6,17,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
102,CT Mutombodzi,Hasan Mahmud,BRM Taylor,1,0,1,102,98,3,3,5,1,18,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
103,BRM Taylor,Hasan Mahmud,CT Mutombodzi,0,0,0,102,98,43,38,5,2,18,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
104,BRM Taylor,Hasan Mahmud,CT Mutombodzi,4,0,4,106,94,47,39,5,3,18,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
105,BRM Taylor,Hasan Mahmud,CT Mutombodzi,1,0,1,107,93,48,40,5,4,18,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
106,CT Mutombodzi,Hasan Mahmud,BRM Taylor,0,0,0,107,93,3,4,5,5,18,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
107,CT Mutombodzi,Hasan Mahmud,BRM Taylor,0,0,0,107,93,3,5,5,6,18,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
108,BRM Taylor,Mustafizur Rahman,CT Mutombodzi,1,0,1,108,92,49,41,5,1,19,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
109,CT Mutombodzi,Mustafizur Rahman,BRM Taylor,0,0,0,108,92,3,6,5,2,19,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
110,CT Mutombodzi,Mustafizur Rahman,BRM Taylor,0,0,0,108,92,3,7,6,3,19,caught,CT Mutombodzi,Mohammad Naim,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
111,BRM Taylor,Mustafizur Rahman,W Madhevere,4,0,4,112,88,53,42,6,4,19,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
112,BRM Taylor,Mustafizur Rahman,W Madhevere,1,0,1,113,87,54,43,6,5,19,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
113,W Madhevere,Mustafizur Rahman,BRM Taylor,0,0,0,113,87,0,1,7,6,19,caught,W Madhevere,Mohammad Naim,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
114,CT Mumba,Mohammad Saifuddin,BRM Taylor,1,0,1,114,86,1,1,7,1,20,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
115,BRM Taylor,Mohammad Saifuddin,CT Mumba,0,0,0,114,86,54,44,7,2,20,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
116,BRM Taylor,Mohammad Saifuddin,CT Mumba,4,0,4,118,82,58,45,7,3,20,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
117,BRM Taylor,Mohammad Saifuddin,CT Mumba,0,0,0,118,82,58,46,7,4,20,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
118,BRM Taylor,Mohammad Saifuddin,CT Mumba,0,0,0,118,82,58,47,7,5,20,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
119,BRM Taylor,Mohammad Saifuddin,CT Mumba,1,0,1,119,81,59,48,7,6,20,0,,,,-,field,Bangladesh,1,"Shere Bangla National Stadium, Mirpur",2020,03,Bangladesh_Zimbabwe_2020-03-11,Bangladesh,Zimbabwe,Bangladesh,119
