,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
102,R Mutumbami,Fareed Ahmad,W Madhevere,4,0,4,131,67,15,9,5,6,17,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
103,W Madhevere,Rashid Khan,R Mutumbami,1,0,1,132,66,2,3,5,1,18,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
104,R Mutumbami,Rashid Khan,W Madhevere,0,1,1,133,65,15,10,5,2,18,wides,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
105,R Mutumbami,Rashid Khan,W Madhevere,0,0,0,133,65,15,11,6,3,18,-,bowled,R Mutumbami,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
106,DT Tiripano,Rashid Khan,W Madhevere,1,0,1,134,64,1,1,6,4,18,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
107,W Madhevere,Rashid Khan,DT Tiripano,0,0,0,134,64,2,4,7,5,18,-,lbw,W Madhevere,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
108,B Mavuta,Rashid Khan,DT Tiripano,0,0,0,134,64,0,1,7,6,18,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
109,B Mavuta,Rashid Khan,DT Tiripano,2,0,2,136,62,2,2,7,7,18,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
110,DT Tiripano,Karim Janat,B Mavuta,0,0,0,136,62,1,2,7,1,19,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
111,DT Tiripano,Karim Janat,B Mavuta,1,0,1,137,61,2,3,7,2,19,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
112,B Mavuta,Karim Janat,DT Tiripano,0,0,0,137,61,2,3,7,3,19,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
113,B Mavuta,Karim Janat,DT Tiripano,0,1,1,138,60,2,4,7,4,19,legbyes,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
114,DT Tiripano,Karim Janat,B Mavuta,1,0,1,139,59,3,4,7,5,19,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
115,B Mavuta,Karim Janat,DT Tiripano,1,0,1,140,58,3,5,7,6,19,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
116,B Mavuta,Fareed Ahmad,DT Tiripano,6,0,6,146,52,9,6,7,1,20,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
117,B Mavuta,Fareed Ahmad,DT Tiripano,1,0,1,147,51,10,7,7,2,20,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
118,DT Tiripano,Fareed Ahmad,B Mavuta,0,0,0,147,51,3,5,7,3,20,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
119,DT Tiripano,Fareed Ahmad,B Mavuta,2,0,2,149,49,5,6,7,4,20,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
120,DT Tiripano,Fareed Ahmad,B Mavuta,1,0,1,150,48,6,7,7,5,20,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
121,B Mavuta,Fareed Ahmad,DT Tiripano,0,0,0,150,48,10,8,7,6,20,-,0,,,field,Zimbabwe,2,Sheikh Zayed Stadium,2021,03,Afghanistan_Zimbabwe_2021-03-17,Afghanistan,Zimbabwe,Afghanistan,150
