,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
122,RK Singh,SA Abbott,RD Gaikwad,4,0,4,205,3,15,6,3,5,-,19,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
123,RK Singh,SA Abbott,RD Gaikwad,4,0,4,209,-1,19,7,3,6,-,19,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
124,RK Singh,SA Abbott,RD Gaikwad,6,0,6,215,-7,25,8,3,7,-,19,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
125,RD Gaikwad,NT Ellis,RK Singh,6,0,6,221,-13,58,44,3,1,-,20,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
126,RD Gaikwad,NT Ellis,RK Singh,0,0,0,221,-13,58,45,4,2,-,20,caught,RD Gaikwad,TH David,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
127,Tilak Varma,NT Ellis,RK Singh,0,1,1,222,-14,0,1,4,3,wides,20,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
128,Tilak Varma,NT Ellis,RK Singh,6,0,6,228,-20,6,2,4,4,-,20,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
129,Tilak Varma,NT Ellis,RK Singh,1,0,1,229,-21,7,3,4,5,-,20,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
130,RK Singh,NT Ellis,Tilak Varma,4,0,4,233,-25,29,9,4,6,-,20,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
131,RK Singh,NT Ellis,Tilak Varma,2,0,2,235,-27,31,10,4,7,-,20,0,,,field,Australia,1,"Greenfield International Stadium, Thiruvananthapuram",2023,11,India_Australia_2023-11-26,India,India,Australia,235
