,batter,bowler,non_striker,review,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
93,Mujeeb Ur Rahman,R Ashwin,Ibrahim Zadran,,0,0,0,67,145,7,8,7,-,4.0,0,,,15,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
94,Mujeeb Ur Rahman,R Ashwin,Ibrahim Zadran,,6,0,6,73,139,13,9,7,-,5.0,0,,,15,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
95,Mujeeb Ur Rahman,R Ashwin,Ibrahim Zadran,,0,0,0,73,139,13,10,7,-,6.0,0,,,15,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
96,Ibrahim Zadran,DL Chahar,Mujeeb Ur Rahman,,0,0,0,73,139,35,44,7,-,1.0,0,,,16,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
97,Ibrahim Zadran,DL Chahar,Mujeeb Ur Rahman,,4,0,4,77,135,39,45,7,-,2.0,0,,,16,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
98,Ibrahim Zadran,DL Chahar,Mujeeb Ur Rahman,,0,0,0,77,135,39,46,7,-,3.0,0,,,16,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
99,Ibrahim Zadran,DL Chahar,Mujeeb Ur Rahman,,1,0,1,78,134,40,47,7,-,4.0,0,,,16,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
100,Mujeeb Ur Rahman,DL Chahar,Ibrahim Zadran,,1,0,1,79,133,14,11,7,-,5.0,0,,,16,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
101,Ibrahim Zadran,DL Chahar,Mujeeb Ur Rahman,,1,0,1,80,132,41,48,7,-,6.0,0,,,16,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Medium
102,Ibrahim Zadran,R Ashwin,Mujeeb Ur Rahman,,0,1,1,81,131,41,49,7,wides,0.0,0,,,17,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
103,Ibrahim Zadran,R Ashwin,Mujeeb Ur Rahman,,0,0,0,81,131,41,50,7,-,1.0,0,,,17,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
104,Ibrahim Zadran,R Ashwin,Mujeeb Ur Rahman,,1,0,1,82,130,42,51,7,-,2.0,0,,,17,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
105,Mujeeb Ur Rahman,R Ashwin,Ibrahim Zadran,,0,1,1,83,129,14,12,7,wides,2.0,0,,,17,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
106,Mujeeb Ur Rahman,R Ashwin,Ibrahim Zadran,,4,0,4,87,125,18,13,7,-,3.0,0,,,17,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
107,Mujeeb Ur Rahman,R Ashwin,Ibrahim Zadran,,0,0,0,87,125,18,14,8,-,4.0,bowled,Mujeeb Ur Rahman,,17,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Right hand Bat,Right arm Offbreak
108,Fareed Ahmad,R Ashwin,Ibrahim Zadran,,0,0,0,87,125,0,1,8,-,5.0,0,,,17,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Left hand Bat,Right hand Bat,Right arm Offbreak
109,Fareed Ahmad,R Ashwin,Ibrahim Zadran,,0,1,1,88,124,0,2,8,wides,5.0,0,,,17,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Left hand Bat,Right hand Bat,Right arm Offbreak
110,Fareed Ahmad,R Ashwin,Ibrahim Zadran,,0,0,0,88,124,0,3,8,-,6.0,0,,,17,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Left hand Bat,Right hand Bat,Right arm Offbreak
111,Ibrahim Zadran,AR Patel,Fareed Ahmad,,2,0,2,90,122,44,52,8,-,1.0,0,,,18,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Left hand Bat,Left arm Orthodox
112,Ibrahim Zadran,AR Patel,Fareed Ahmad,,1,0,1,91,121,45,53,8,-,2.0,0,,,18,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Left hand Bat,Left arm Orthodox
113,Fareed Ahmad,AR Patel,Ibrahim Zadran,,1,0,1,92,120,1,4,8,-,3.0,0,,,18,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Left hand Bat,Right hand Bat,Left arm Orthodox
114,Ibrahim Zadran,AR Patel,Fareed Ahmad,,1,0,1,93,119,46,54,8,-,4.0,0,,,18,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Left hand Bat,Left arm Orthodox
115,Fareed Ahmad,AR Patel,Ibrahim Zadran,,0,0,0,93,119,1,5,8,-,5.0,0,,,18,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Left hand Bat,Right hand Bat,Left arm Orthodox
116,Fareed Ahmad,AR Patel,Ibrahim Zadran,,0,0,0,93,119,1,6,8,-,6.0,0,,,18,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Left hand Bat,Right hand Bat,Left arm Orthodox
117,Ibrahim Zadran,KD Karthik,Fareed Ahmad,,2,0,2,95,117,48,55,8,-,1.0,0,,,19,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Left hand Bat,Right arm Offbreak
118,Ibrahim Zadran,KD Karthik,Fareed Ahmad,,6,0,6,101,111,54,56,8,-,2.0,0,,,19,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Left hand Bat,Right arm Offbreak
119,Ibrahim Zadran,KD Karthik,Fareed Ahmad,,6,0,6,107,105,60,57,8,-,3.0,0,,,19,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Left hand Bat,Right arm Offbreak
120,Ibrahim Zadran,KD Karthik,Fareed Ahmad,,2,0,2,109,103,62,58,8,-,4.0,0,,,19,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Left hand Bat,Right arm Offbreak
121,Ibrahim Zadran,KD Karthik,Fareed Ahmad,,2,0,2,111,101,64,59,8,-,5.0,0,,,19,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Left hand Bat,Right arm Offbreak
122,Ibrahim Zadran,KD Karthik,Fareed Ahmad,,0,0,0,111,101,64,60,8,-,6.0,0,,,19,field,Afghanistan,2,Dubai International Cricket Stadium,2022,09,India_Afghanistan_2022-09-08,India,Afghanistan,India,False,111,Right hand Bat,Left hand Bat,Right arm Offbreak
