,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,review,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
93,AR Patel,D Madushanka,DJ Hooda,2,0,2,101,,6,5,5,-,6.0,14,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Left arm Fast
94,DJ Hooda,M Theekshana,AR Patel,1,0,1,102,,7,9,5,-,1.0,15,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Offbreak
95,AR Patel,M Theekshana,DJ Hooda,2,0,2,104,,8,6,5,-,2.0,15,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Right arm Offbreak
96,AR Patel,M Theekshana,DJ Hooda,1,0,1,105,,9,7,5,-,3.0,15,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Right arm Offbreak
97,DJ Hooda,M Theekshana,AR Patel,6,0,6,111,,13,10,5,-,4.0,15,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Offbreak
98,DJ Hooda,M Theekshana,AR Patel,6,0,6,117,,19,11,5,-,5.0,15,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Offbreak
99,DJ Hooda,M Theekshana,AR Patel,1,0,1,118,,20,12,5,-,6.0,15,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Offbreak
100,DJ Hooda,PWH de Silva,AR Patel,1,0,1,119,,21,13,5,-,1.0,16,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Legbreak
101,AR Patel,PWH de Silva,DJ Hooda,1,0,1,120,,10,8,5,-,2.0,16,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Right arm Legbreak
102,DJ Hooda,PWH de Silva,AR Patel,1,0,1,121,,22,14,5,-,3.0,16,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Legbreak
103,AR Patel,PWH de Silva,DJ Hooda,0,0,0,121,,10,9,5,-,4.0,16,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Right arm Legbreak
104,AR Patel,PWH de Silva,DJ Hooda,1,0,1,122,,11,10,5,-,5.0,16,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Right arm Legbreak
105,DJ Hooda,PWH de Silva,AR Patel,6,0,6,128,,28,15,5,-,6.0,16,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Legbreak
106,AR Patel,CAK Rajitha,DJ Hooda,0,0,0,128,,11,11,5,-,1.0,17,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Right arm Medium
107,AR Patel,CAK Rajitha,DJ Hooda,0,0,0,128,,11,12,5,-,2.0,17,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Right arm Medium
108,AR Patel,CAK Rajitha,DJ Hooda,4,0,4,132,,15,13,5,-,3.0,17,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Right arm Medium
109,AR Patel,CAK Rajitha,DJ Hooda,1,0,1,133,,16,14,5,-,4.0,17,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Right arm Medium
110,DJ Hooda,CAK Rajitha,AR Patel,0,0,0,133,,28,16,5,-,5.0,17,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Medium
111,DJ Hooda,CAK Rajitha,AR Patel,1,0,1,134,,29,17,5,-,6.0,17,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Medium
112,DJ Hooda,D Madushanka,AR Patel,0,1,1,135,,29,18,5,legbyes,1.0,18,"{'by': 'Sri Lanka', 'umpire': 'AK Chaudhary', 'batter': 'DJ Hooda', 'decision': 'struck down'}",0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Left arm Fast
113,AR Patel,D Madushanka,DJ Hooda,6,0,6,141,,22,15,5,-,2.0,18,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Left arm Fast
114,AR Patel,D Madushanka,DJ Hooda,0,0,0,141,,22,16,5,-,3.0,18,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Left arm Fast
115,AR Patel,D Madushanka,DJ Hooda,2,0,2,143,,24,17,5,-,4.0,18,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Left arm Fast
116,AR Patel,D Madushanka,DJ Hooda,2,0,2,145,,26,18,5,-,5.0,18,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Left arm Fast
117,AR Patel,D Madushanka,DJ Hooda,4,0,4,149,,30,19,5,-,6.0,18,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Left arm Fast
118,DJ Hooda,CAK Rajitha,AR Patel,1,0,1,150,,30,19,5,-,1.0,19,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Medium
119,AR Patel,CAK Rajitha,DJ Hooda,1,0,1,151,,31,20,5,-,2.0,19,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Left hand Bat,Right hand Bat,Right arm Medium
120,DJ Hooda,CAK Rajitha,AR Patel,6,0,6,157,,36,20,5,-,3.0,19,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Medium
121,DJ Hooda,CAK Rajitha,AR Patel,0,0,0,157,,36,21,5,-,4.0,19,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Medium
122,DJ Hooda,CAK Rajitha,AR Patel,4,0,4,161,,40,22,5,-,5.0,19,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Medium
123,DJ Hooda,CAK Rajitha,AR Patel,1,0,1,162,,41,23,5,-,6.0,19,,0,,,field,Sri Lanka,1,"Wankhede Stadium, Mumbai",2023,01,India_Sri Lanka_2023-01-03,India,India,Sri Lanka,True,162,Right hand Bat,Left hand Bat,Right arm Medium
