,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
108,K Weeraratne,Sohail Tanvir,MF Maharoof,1,0,1,126,12,16,7,6,3,0,,,18,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
109,MF Maharoof,Sohail Tanvir,K Weeraratne,0,0,0,126,12,1,3,6,4,0,,,18,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
110,MF Maharoof,Sohail Tanvir,K Weeraratne,0,1,1,127,11,1,4,6,5,0,,,18,wides,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
111,MF Maharoof,Sohail Tanvir,K Weeraratne,1,0,1,128,10,2,5,6,6,0,,,18,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
112,K Weeraratne,Sohail Tanvir,MF Maharoof,1,0,1,129,9,17,8,6,7,0,,,18,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
113,K Weeraratne,Umar Gul,MF Maharoof,1,0,1,130,8,18,9,6,1,0,,,19,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
114,MF Maharoof,Umar Gul,K Weeraratne,0,0,0,130,8,2,6,6,2,0,,,19,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
115,MF Maharoof,Umar Gul,K Weeraratne,0,0,0,130,8,2,7,7,3,bowled,MF Maharoof,,19,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
116,T Thushara,Umar Gul,K Weeraratne,1,0,1,131,7,1,1,7,4,0,,,19,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
117,K Weeraratne,Umar Gul,T Thushara,1,0,1,132,6,19,10,7,5,0,,,19,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
118,T Thushara,Umar Gul,K Weeraratne,0,0,0,132,6,1,2,8,6,bowled,T Thushara,,19,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
119,K Weeraratne,Shoaib Akhtar,KMDN Kulasekara,0,1,1,133,5,19,11,8,1,0,,,20,legbyes,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
120,KMDN Kulasekara,Shoaib Akhtar,K Weeraratne,1,0,1,134,4,1,1,8,2,0,,,20,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
121,K Weeraratne,Shoaib Akhtar,KMDN Kulasekara,1,0,1,135,3,20,12,8,3,0,,,20,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
122,KMDN Kulasekara,Shoaib Akhtar,K Weeraratne,0,0,0,135,3,1,2,8,4,0,,,20,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
123,KMDN Kulasekara,Shoaib Akhtar,K Weeraratne,0,0,0,135,3,1,3,9,5,run out,KMDN Kulasekara,Shoaib Akhtar,20,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
124,K Weeraratne,Shoaib Akhtar,CRD Fernando,0,2,2,137,1,20,13,9,6,0,,,20,byes,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
