,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
99,WD Parnell,HV Patel,K Rabada,1,0,1,111,68,14,12,6,1,16,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
100,K Rabada,HV Patel,WD Parnell,1,0,1,112,67,9,8,6,2,16,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
101,WD Parnell,HV Patel,K Rabada,1,0,1,113,66,15,13,6,3,16,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
102,K Rabada,HV Patel,WD Parnell,0,0,0,113,66,9,9,7,4,16,caught,K Rabada,YS Chahal,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
103,WD Parnell,HV Patel,KA Maharaj,1,0,1,114,65,16,14,7,5,16,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
104,KA Maharaj,HV Patel,WD Parnell,1,0,1,115,64,1,1,7,6,16,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
105,KA Maharaj,Avesh Khan,WD Parnell,2,0,2,117,62,3,2,7,1,17,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
106,KA Maharaj,Avesh Khan,WD Parnell,1,0,1,118,61,4,3,7,2,17,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
107,WD Parnell,Avesh Khan,KA Maharaj,1,0,1,119,60,17,15,7,3,17,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
108,KA Maharaj,Avesh Khan,WD Parnell,0,0,0,119,60,4,4,7,4,17,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
109,KA Maharaj,Avesh Khan,WD Parnell,6,0,6,125,54,10,5,7,5,17,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
110,KA Maharaj,Avesh Khan,WD Parnell,1,0,1,126,53,11,6,7,6,17,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
111,KA Maharaj,B Kumar,WD Parnell,0,0,0,126,53,11,7,7,1,18,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
112,KA Maharaj,B Kumar,WD Parnell,0,0,0,126,53,11,8,8,2,18,caught,KA Maharaj,KD Karthik,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
113,WD Parnell,B Kumar,A Nortje,4,0,4,130,49,21,16,8,3,18,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
114,WD Parnell,B Kumar,A Nortje,1,0,1,131,48,22,17,8,4,18,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
115,A Nortje,B Kumar,WD Parnell,0,0,0,131,48,0,1,9,5,18,run out,A Nortje,RR Pant;B Kumar,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
116,WD Parnell,B Kumar,T Shamsi,0,0,0,131,48,22,18,9,6,18,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
117,T Shamsi,HV Patel,WD Parnell,0,0,0,131,48,0,1,10,1,19,caught,T Shamsi,Avesh Khan,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
