,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,review,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
102,HT Tector,B Kumar,GH Dockrell,0,0,0,170,55,34,24,4,-,4.0,15,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
103,HT Tector,B Kumar,GH Dockrell,0,0,0,170,55,34,25,4,-,5.0,15,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
104,HT Tector,B Kumar,GH Dockrell,4,0,4,174,51,38,26,4,-,6.0,15,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
105,GH Dockrell,HV Patel,HT Tector,0,0,0,174,51,15,6,4,-,1.0,16,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
106,GH Dockrell,HV Patel,HT Tector,6,0,6,180,45,21,7,4,-,2.0,16,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
107,GH Dockrell,HV Patel,HT Tector,1,0,1,181,44,22,8,4,-,3.0,16,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
108,HT Tector,HV Patel,GH Dockrell,1,0,1,182,43,39,27,4,-,4.0,16,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
109,GH Dockrell,HV Patel,HT Tector,0,0,0,182,43,22,9,4,-,5.0,16,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
110,GH Dockrell,HV Patel,HT Tector,6,0,6,188,37,28,10,4,-,6.0,16,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
111,HT Tector,B Kumar,GH Dockrell,0,1,1,189,36,39,27,4,wides,0.0,17,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
112,HT Tector,B Kumar,GH Dockrell,0,0,0,189,36,39,28,5,-,1.0,17,,caught,HT Tector,DJ Hooda,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
113,GH Dockrell,B Kumar,MR Adair,0,0,0,189,36,28,11,5,-,2.0,17,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
114,GH Dockrell,B Kumar,MR Adair,1,0,1,190,35,29,12,5,-,3.0,17,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
115,MR Adair,B Kumar,GH Dockrell,0,0,0,190,35,0,1,5,-,4.0,17,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
116,MR Adair,B Kumar,GH Dockrell,1,0,1,191,34,1,2,5,-,5.0,17,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
117,GH Dockrell,B Kumar,MR Adair,4,0,4,195,30,33,13,5,-,6.0,17,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
118,MR Adair,HV Patel,GH Dockrell,0,1,1,196,29,1,2,5,wides,0.0,18,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
119,MR Adair,HV Patel,GH Dockrell,1,0,1,197,28,2,3,5,-,1.0,18,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
120,GH Dockrell,HV Patel,MR Adair,1,0,1,198,27,34,14,5,-,2.0,18,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
121,MR Adair,HV Patel,GH Dockrell,4,0,4,202,23,6,4,5,-,3.0,18,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
122,MR Adair,HV Patel,GH Dockrell,6,0,6,208,17,12,5,5,-,4.0,18,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
123,MR Adair,HV Patel,GH Dockrell,1,0,1,209,16,13,6,5,-,5.0,18,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
124,GH Dockrell,HV Patel,MR Adair,0,0,0,209,16,34,15,5,-,6.0,18,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
125,MR Adair,Umran Malik,GH Dockrell,0,0,0,209,16,13,7,5,-,1.0,19,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Fast
126,MR Adair,Umran Malik,GH Dockrell,0,1,1,210,15,13,7,5,noballs,1.0,19,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Fast
127,MR Adair,Umran Malik,GH Dockrell,4,0,4,214,11,17,8,5,-,2.0,19,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Fast
128,MR Adair,Umran Malik,GH Dockrell,4,0,4,218,7,21,9,5,-,3.0,19,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Fast
129,MR Adair,Umran Malik,GH Dockrell,1,0,1,219,6,22,10,5,-,4.0,19,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Fast
130,GH Dockrell,Umran Malik,MR Adair,0,1,1,220,5,34,16,5,byes,5.0,19,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Fast
131,MR Adair,Umran Malik,GH Dockrell,1,0,1,221,4,23,11,5,-,6.0,19,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Fast
