,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
102,Shakib Al Hasan,MM Ali,Nazmul Hossain Shanto,0,0,0,100,17,0,3,5,4,16,-,caught,Shakib Al Hasan,CJ Jordan,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
103,Afif Hossain,MM Ali,Nazmul Hossain Shanto,1,0,1,101,16,1,1,5,5,16,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
104,Nazmul Hossain Shanto,MM Ali,Afif Hossain,1,0,1,102,15,37,42,5,6,16,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
105,Nazmul Hossain Shanto,JC Archer,Afif Hossain,1,0,1,103,14,38,43,5,1,17,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
106,Afif Hossain,JC Archer,Nazmul Hossain Shanto,1,0,1,104,13,2,2,5,2,17,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
107,Nazmul Hossain Shanto,JC Archer,Afif Hossain,0,0,0,104,13,38,44,5,3,17,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
108,Nazmul Hossain Shanto,JC Archer,Afif Hossain,1,0,1,105,12,39,45,5,4,17,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
109,Afif Hossain,JC Archer,Nazmul Hossain Shanto,0,0,0,105,12,2,3,6,5,17,-,bowled,Afif Hossain,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
110,Taskin Ahmed,JC Archer,Nazmul Hossain Shanto,0,0,0,105,12,0,1,6,6,17,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
111,Nazmul Hossain Shanto,CJ Jordan,Taskin Ahmed,4,0,4,109,8,43,46,6,1,18,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
112,Nazmul Hossain Shanto,CJ Jordan,Taskin Ahmed,2,0,2,111,6,45,47,6,2,18,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
113,Nazmul Hossain Shanto,CJ Jordan,Taskin Ahmed,1,0,1,112,5,46,48,6,3,18,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
114,Taskin Ahmed,CJ Jordan,Nazmul Hossain Shanto,4,0,4,116,1,4,2,6,4,18,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
115,Taskin Ahmed,CJ Jordan,Nazmul Hossain Shanto,4,0,4,120,-3,8,3,6,5,18,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
