,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
95,Mahmudullah,Mujeeb Ur Rahman,Mosaddek Hossain,0,0,0,104,63,22,19,5,3,0,,,16,-,field,Bangladesh,2,"Rajiv Gandhi International Cricket Stadium, Dehradun",2018,06,Afghanistan_Bangladesh_2018-06-03,Afghanistan,Bangladesh,Afghanistan,122
96,Mahmudullah,Mujeeb Ur Rahman,Mosaddek Hossain,1,0,1,105,62,23,20,5,4,0,,,16,-,field,Bangladesh,2,"Rajiv Gandhi International Cricket Stadium, Dehradun",2018,06,Afghanistan_Bangladesh_2018-06-03,Afghanistan,Bangladesh,Afghanistan,122
97,Mosaddek Hossain,Mujeeb Ur Rahman,Mahmudullah,1,0,1,106,61,14,22,5,5,0,,,16,-,field,Bangladesh,2,"Rajiv Gandhi International Cricket Stadium, Dehradun",2018,06,Afghanistan_Bangladesh_2018-06-03,Afghanistan,Bangladesh,Afghanistan,122
98,Mahmudullah,Mujeeb Ur Rahman,Mosaddek Hossain,1,0,1,107,60,24,21,5,6,0,,,16,-,field,Bangladesh,2,"Rajiv Gandhi International Cricket Stadium, Dehradun",2018,06,Afghanistan_Bangladesh_2018-06-03,Afghanistan,Bangladesh,Afghanistan,122
99,Mahmudullah,Rashid Khan,Mosaddek Hossain,1,0,1,108,59,25,22,5,1,0,,,17,-,field,Bangladesh,2,"Rajiv Gandhi International Cricket Stadium, Dehradun",2018,06,Afghanistan_Bangladesh_2018-06-03,Afghanistan,Bangladesh,Afghanistan,122
100,Mosaddek Hossain,Rashid Khan,Mahmudullah,0,0,0,108,59,14,23,5,2,0,,,17,-,field,Bangladesh,2,"Rajiv Gandhi International Cricket Stadium, Dehradun",2018,06,Afghanistan_Bangladesh_2018-06-03,Afghanistan,Bangladesh,Afghanistan,122
101,Mosaddek Hossain,Rashid Khan,Mahmudullah,0,0,0,108,59,14,24,6,3,caught,Mosaddek Hossain,Usman Ghani,17,-,field,Bangladesh,2,"Rajiv Gandhi International Cricket Stadium, Dehradun",2018,06,Afghanistan_Bangladesh_2018-06-03,Afghanistan,Bangladesh,Afghanistan,122
102,Abul Hasan,Rashid Khan,Mahmudullah,1,0,1,109,58,1,1,6,4,0,,,17,-,field,Bangladesh,2,"Rajiv Gandhi International Cricket Stadium, Dehradun",2018,06,Afghanistan_Bangladesh_2018-06-03,Afghanistan,Bangladesh,Afghanistan,122
103,Mahmudullah,Rashid Khan,Abul Hasan,0,0,0,109,58,25,23,6,5,0,,,17,-,field,Bangladesh,2,"Rajiv Gandhi International Cricket Stadium, Dehradun",2018,06,Afghanistan_Bangladesh_2018-06-03,Afghanistan,Bangladesh,Afghanistan,122
104,Mahmudullah,Rashid Khan,Abul Hasan,4,0,4,113,54,29,24,6,6,0,,,17,-,field,Bangladesh,2,"Rajiv Gandhi International Cricket Stadium, Dehradun",2018,06,Afghanistan_Bangladesh_2018-06-03,Afghanistan,Bangladesh,Afghanistan,122
105,Abul Hasan,Shapoor Zadran,Mahmudullah,4,0,4,117,50,5,2,6,1,0,,,18,-,field,Bangladesh,2,"Rajiv Gandhi International Cricket Stadium, Dehradun",2018,06,Afghanistan_Bangladesh_2018-06-03,Afghanistan,Bangladesh,Afghanistan,122
106,Abul Hasan,Shapoor Zadran,Mahmudullah,0,0,0,117,50,5,3,7,2,bowled,Abul Hasan,,18,-,field,Bangladesh,2,"Rajiv Gandhi International Cricket Stadium, Dehradun",2018,06,Afghanistan_Bangladesh_2018-06-03,Afghanistan,Bangladesh,Afghanistan,122
107,Nazmul Islam,Shapoor Zadran,Mahmudullah,1,0,1,118,49,1,1,7,3,0,,,18,-,field,Bangladesh,2,"Rajiv Gandhi International Cricket Stadium, Dehradun",2018,06,Afghanistan_Bangladesh_2018-06-03,Afghanistan,Bangladesh,Afghanistan,122
108,Mahmudullah,Shapoor Zadran,Nazmul Islam,0,0,0,118,49,29,25,8,4,caught,Mahmudullah,Usman Ghani,18,-,field,Bangladesh,2,"Rajiv Gandhi International Cricket Stadium, Dehradun",2018,06,Afghanistan_Bangladesh_2018-06-03,Afghanistan,Bangladesh,Afghanistan,122
109,Nazmul Islam,Shapoor Zadran,Rubel Hossain,1,0,1,119,48,2,2,8,5,0,,,18,-,field,Bangladesh,2,"Rajiv Gandhi International Cricket Stadium, Dehradun",2018,06,Afghanistan_Bangladesh_2018-06-03,Afghanistan,Bangladesh,Afghanistan,122
110,Rubel Hossain,Shapoor Zadran,Nazmul Islam,0,0,0,119,48,0,1,9,6,bowled,Rubel Hossain,,18,-,field,Bangladesh,2,"Rajiv Gandhi International Cricket Stadium, Dehradun",2018,06,Afghanistan_Bangladesh_2018-06-03,Afghanistan,Bangladesh,Afghanistan,122
111,Nazmul Islam,Karim Janat,Abu Jayed,1,0,1,120,47,3,3,9,1,0,,,19,-,field,Bangladesh,2,"Rajiv Gandhi International Cricket Stadium, Dehradun",2018,06,Afghanistan_Bangladesh_2018-06-03,Afghanistan,Bangladesh,Afghanistan,122
112,Abu Jayed,Karim Janat,Nazmul Islam,1,0,1,121,46,1,1,9,2,0,,,19,-,field,Bangladesh,2,"Rajiv Gandhi International Cricket Stadium, Dehradun",2018,06,Afghanistan_Bangladesh_2018-06-03,Afghanistan,Bangladesh,Afghanistan,122
113,Nazmul Islam,Karim Janat,Abu Jayed,1,0,1,122,45,4,4,9,3,0,,,19,-,field,Bangladesh,2,"Rajiv Gandhi International Cricket Stadium, Dehradun",2018,06,Afghanistan_Bangladesh_2018-06-03,Afghanistan,Bangladesh,Afghanistan,122
114,Abu Jayed,Karim Janat,Nazmul Islam,0,0,0,122,45,1,2,9,4,0,,,19,-,field,Bangladesh,2,"Rajiv Gandhi International Cricket Stadium, Dehradun",2018,06,Afghanistan_Bangladesh_2018-06-03,Afghanistan,Bangladesh,Afghanistan,122
115,Abu Jayed,Karim Janat,Nazmul Islam,0,0,0,122,45,1,3,9,5,0,,,19,-,field,Bangladesh,2,"Rajiv Gandhi International Cricket Stadium, Dehradun",2018,06,Afghanistan_Bangladesh_2018-06-03,Afghanistan,Bangladesh,Afghanistan,122
116,Abu Jayed,Karim Janat,Nazmul Islam,0,0,0,122,45,1,4,10,6,caught,Abu Jayed,Rashid Khan,19,-,field,Bangladesh,2,"Rajiv Gandhi International Cricket Stadium, Dehradun",2018,06,Afghanistan_Bangladesh_2018-06-03,Afghanistan,Bangladesh,Afghanistan,122
