,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
61,PD Collingwood,RE van der Merwe,OA Shah,0,0,0,47,,13,15,3,6,-,0,,,9,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
62,OA Shah,J Botha,PD Collingwood,1,0,1,48,,9,20,3,1,-,0,,,10,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
63,PD Collingwood,J Botha,OA Shah,1,0,1,49,,14,16,3,2,-,0,,,10,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
64,OA Shah,J Botha,PD Collingwood,0,0,0,49,,9,21,3,3,-,0,,,10,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
65,OA Shah,J Botha,PD Collingwood,6,0,6,55,,15,22,3,4,-,0,,,10,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
66,OA Shah,J Botha,PD Collingwood,0,0,0,55,,15,23,3,5,-,0,,,10,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
67,OA Shah,J Botha,PD Collingwood,1,0,1,56,,16,24,3,6,-,0,,,10,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
68,OA Shah,RE van der Merwe,PD Collingwood,6,0,6,62,,22,25,3,1,-,0,,,11,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
69,OA Shah,RE van der Merwe,PD Collingwood,4,0,4,66,,26,26,3,2,-,0,,,11,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
70,OA Shah,RE van der Merwe,PD Collingwood,4,0,4,70,,30,27,3,3,-,0,,,11,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
71,OA Shah,RE van der Merwe,PD Collingwood,1,0,1,71,,31,28,3,4,-,0,,,11,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
72,PD Collingwood,RE van der Merwe,OA Shah,1,0,1,72,,15,17,3,5,-,0,,,11,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
73,OA Shah,RE van der Merwe,PD Collingwood,1,0,1,73,,32,29,3,6,-,0,,,11,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
74,OA Shah,JH Kallis,PD Collingwood,1,0,1,74,,33,30,3,1,-,0,,,12,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
75,PD Collingwood,JH Kallis,OA Shah,4,0,4,78,,19,18,3,2,-,0,,,12,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
76,PD Collingwood,JH Kallis,OA Shah,0,0,0,78,,19,19,4,3,-,bowled,PD Collingwood,,12,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
77,JS Foster,JH Kallis,OA Shah,0,0,0,78,,0,1,4,4,-,0,,,12,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
78,JS Foster,JH Kallis,OA Shah,0,0,0,78,,0,2,4,5,-,0,,,12,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
79,JS Foster,JH Kallis,OA Shah,1,0,1,79,,1,3,4,6,-,0,,,12,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
80,JS Foster,RE van der Merwe,OA Shah,0,0,0,79,,1,4,5,1,-,caught,JS Foster,JA Morkel,13,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
81,AD Mascarenhas,RE van der Merwe,OA Shah,0,0,0,79,,0,1,5,2,-,0,,,13,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
82,AD Mascarenhas,RE van der Merwe,OA Shah,1,0,1,80,,1,2,5,3,-,0,,,13,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
83,OA Shah,RE van der Merwe,AD Mascarenhas,0,1,1,81,,33,31,5,4,wides,0,,,13,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
84,OA Shah,RE van der Merwe,AD Mascarenhas,1,0,1,82,,34,32,5,5,-,0,,,13,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
85,AD Mascarenhas,RE van der Merwe,OA Shah,0,0,0,82,,1,3,6,6,-,bowled,AD Mascarenhas,,13,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
86,GP Swann,RE van der Merwe,OA Shah,1,0,1,83,,1,1,6,7,-,0,,,13,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
87,GP Swann,JH Kallis,OA Shah,1,0,1,84,,2,2,6,1,-,0,,,14,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
88,OA Shah,JH Kallis,GP Swann,4,0,4,88,,38,33,6,2,-,0,,,14,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
89,OA Shah,JH Kallis,GP Swann,0,0,0,88,,38,34,6,3,-,0,,,14,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
90,OA Shah,JH Kallis,GP Swann,0,0,0,88,,38,35,6,4,-,0,,,14,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
91,OA Shah,JH Kallis,GP Swann,0,0,0,88,,38,36,7,5,-,caught,OA Shah,MV Boucher,14,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
92,SCJ Broad,JH Kallis,GP Swann,0,0,0,88,,0,1,7,6,-,0,,,14,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
93,GP Swann,J Botha,SCJ Broad,2,0,2,90,,4,3,7,1,-,0,,,15,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
94,GP Swann,J Botha,SCJ Broad,1,0,1,91,,5,4,7,2,-,0,,,15,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
95,SCJ Broad,J Botha,GP Swann,1,0,1,92,,1,2,7,3,-,0,,,15,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
96,GP Swann,J Botha,SCJ Broad,0,0,0,92,,5,5,7,4,-,0,,,15,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
97,GP Swann,J Botha,SCJ Broad,0,0,0,92,,5,6,8,5,-,caught,GP Swann,JA Morkel,15,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
98,AU Rashid,J Botha,SCJ Broad,1,0,1,93,,1,1,8,6,-,0,,,15,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
99,AU Rashid,DW Steyn,SCJ Broad,0,0,0,93,,1,2,8,1,-,0,,,16,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
100,AU Rashid,DW Steyn,SCJ Broad,2,0,2,95,,3,3,8,2,-,0,,,16,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
101,AU Rashid,DW Steyn,SCJ Broad,0,0,0,95,,3,4,8,3,-,0,,,16,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
102,AU Rashid,DW Steyn,SCJ Broad,0,0,0,95,,3,5,8,4,-,0,,,16,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
103,AU Rashid,DW Steyn,SCJ Broad,0,1,1,96,,3,6,8,5,wides,0,,,16,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
104,AU Rashid,DW Steyn,SCJ Broad,0,0,0,96,,3,7,8,6,-,0,,,16,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
105,AU Rashid,DW Steyn,SCJ Broad,0,0,0,96,,3,8,8,7,-,0,,,16,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
106,SCJ Broad,WD Parnell,AU Rashid,0,0,0,96,,1,3,8,1,-,0,,,17,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
107,SCJ Broad,WD Parnell,AU Rashid,1,0,1,97,,2,4,8,2,-,0,,,17,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
108,AU Rashid,WD Parnell,SCJ Broad,0,1,1,98,,3,9,8,3,wides,0,,,17,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
109,AU Rashid,WD Parnell,SCJ Broad,0,0,0,98,,3,10,8,4,-,0,,,17,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
110,AU Rashid,WD Parnell,SCJ Broad,1,0,1,99,,4,11,8,5,-,0,,,17,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
111,SCJ Broad,WD Parnell,AU Rashid,1,0,1,100,,3,5,8,6,-,0,,,17,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
112,AU Rashid,WD Parnell,SCJ Broad,1,0,1,101,,5,12,8,7,-,0,,,17,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
113,AU Rashid,DW Steyn,SCJ Broad,0,0,0,101,,5,13,8,1,-,0,,,18,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
114,AU Rashid,DW Steyn,SCJ Broad,0,0,0,101,,5,14,8,2,-,0,,,18,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
115,AU Rashid,DW Steyn,SCJ Broad,0,0,0,101,,5,15,8,3,-,0,,,18,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
116,AU Rashid,DW Steyn,SCJ Broad,0,0,0,101,,5,16,8,4,-,0,,,18,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
117,AU Rashid,DW Steyn,SCJ Broad,2,0,2,103,,7,17,8,5,-,0,,,18,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
118,AU Rashid,DW Steyn,SCJ Broad,1,0,1,104,,8,18,8,6,-,0,,,18,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
119,AU Rashid,WD Parnell,SCJ Broad,1,0,1,105,,9,19,8,1,-,0,,,19,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
120,SCJ Broad,WD Parnell,AU Rashid,2,0,2,107,,5,6,8,2,-,0,,,19,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
121,SCJ Broad,WD Parnell,AU Rashid,4,0,4,111,,9,7,8,3,-,0,,,19,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
122,SCJ Broad,WD Parnell,AU Rashid,0,0,0,111,,9,8,9,4,-,bowled,SCJ Broad,,19,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
123,JM Anderson,WD Parnell,AU Rashid,0,0,0,111,,0,1,10,5,-,bowled,JM Anderson,,19,bat,England,1,Trent Bridge,2009,06,England_South Africa_2009-06-11,South Africa,England,South Africa,False,111
