,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,review,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
110,MD Shanaka,Umran Malik,C Karunaratne,4,0,4,151,,10,8,6,1,-,17,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
111,MD Shanaka,Umran Malik,C Karunaratne,6,0,6,157,,16,9,6,2,-,17,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
112,MD Shanaka,Umran Malik,C Karunaratne,1,0,1,158,,17,10,6,3,-,17,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
113,C Karunaratne,Umran Malik,MD Shanaka,1,0,1,159,,6,7,6,4,-,17,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
114,MD Shanaka,Umran Malik,C Karunaratne,6,1,7,166,,23,11,6,5,noballs,17,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
115,MD Shanaka,Umran Malik,C Karunaratne,1,0,1,167,,24,12,6,6,-,17,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
116,C Karunaratne,Umran Malik,MD Shanaka,1,0,1,168,,7,8,6,7,-,17,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
117,C Karunaratne,Arshdeep Singh,MD Shanaka,1,0,1,169,,8,9,6,1,-,18,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
118,MD Shanaka,Arshdeep Singh,C Karunaratne,4,0,4,173,,28,13,6,2,-,18,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
119,MD Shanaka,Arshdeep Singh,C Karunaratne,2,0,2,175,,30,14,6,3,-,18,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
120,MD Shanaka,Arshdeep Singh,C Karunaratne,0,1,1,176,,30,15,6,4,noballs,18,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
121,MD Shanaka,Arshdeep Singh,C Karunaratne,6,0,6,182,,36,16,6,5,-,18,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
122,MD Shanaka,Arshdeep Singh,C Karunaratne,1,1,2,184,,37,17,6,6,noballs,18,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
123,C Karunaratne,Arshdeep Singh,MD Shanaka,0,0,0,184,,8,10,6,7,-,18,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
124,C Karunaratne,Arshdeep Singh,MD Shanaka,2,0,2,186,,10,11,6,8,-,18,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
125,MD Shanaka,Shivam Mavi,C Karunaratne,6,0,6,192,,43,18,6,1,-,19,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
126,MD Shanaka,Shivam Mavi,C Karunaratne,1,0,1,193,,44,19,6,2,-,19,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
127,C Karunaratne,Shivam Mavi,MD Shanaka,1,0,1,194,,11,12,6,3,-,19,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
128,MD Shanaka,Shivam Mavi,C Karunaratne,6,0,6,200,,50,20,6,4,-,19,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
129,MD Shanaka,Shivam Mavi,C Karunaratne,0,0,0,200,,50,21,6,5,-,19,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
130,MD Shanaka,Shivam Mavi,C Karunaratne,6,0,6,206,,56,22,6,6,-,19,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
