batting_team,batter,won,innings,wickets_fallen,bowling_team,venue,net_run_rate,first_ball
England,AD Hales,1.0,1,0,West Indies,"Warner Park, St Kitts",6.85,1
England,AD Hales,1.0,2,0,West Indies,"Warner Park, St Kitts",3.307142857142857,1
England,JM Bairstow,1.0,2,0,Australia,The Rose Bowl,0.5393805309734514,1
England,JM Bairstow,1.0,2,2,Australia,Dubai International Cricket Stadium,4.550000000000001,56
England,JM Bairstow,1.0,2,2,Bangladesh,"Zayed Cricket Stadium, Abu Dhabi",2.694117647058824,78
England,JM Bairstow,1.0,1,4,Australia,Edgbaston,1.4000000000000004,110
England,JM Bairstow,1.0,1,0,Australia,The Rose Bowl,0.0999999999999996,0
England,JM Bairstow,0.0,1,0,Australia,The Rose Bowl,-0.2371794871794872,1
England,JM Bairstow,0.0,2,3,India,R Premadasa Stadium,-4.5,33
England,JM Bairstow,0.0,1,3,India,Old Trafford,-0.9409090909090904,80
England,JM Bairstow,0.0,1,4,India,County Ground,-0.867857142857142,85
England,JM Bairstow,0.0,1,2,India,Narendra Modi Stadium,-1.1084112149532732,51
England,JM Bairstow,1.0,2,4,New Zealand,Pallekele International Cricket Stadium,0.511504424778761,111
England,JM Bairstow,1.0,1,2,New Zealand,Old Trafford,2.8000000000000007,50
England,JM Bairstow,0.0,1,0,New Zealand,"Zayed Cricket Stadium, Abu Dhabi",-0.4894736842105249,1
England,JM Bairstow,1.0,1,0,New Zealand,"Old Trafford, Manchester",4.75,1
England,JM Bairstow,0.0,1,0,New Zealand,"Trent Bridge, Nottingham",-1.5769230769230784,1
England,JM Bairstow,0.0,2,3,Pakistan,Dubai International Cricket Stadium,-0.4000000000000003,75
England,JM Bairstow,1.0,1,3,Pakistan,Dubai International Cricket Stadium,1.9000000000000004,42
England,JM Bairstow,1.0,1,3,Pakistan,Sheikh Zayed Stadium,0.25,59
England,JM Bairstow,1.0,1,4,Pakistan,"Headingley, Leeds",2.25,81
England,JM Bairstow,0.0,1,3,South Africa,Riverside Ground,-0.3631578947368421,47
England,JM Bairstow,1.0,1,4,South Africa,Edgbaston,2.545454545454545,63
England,JM Bairstow,1.0,2,1,South Africa,The Rose Bowl,2.7620689655172423,26
England,JM Bairstow,0.0,2,1,South Africa,County Ground,-0.1499999999999985,13
England,JM Bairstow,1.0,1,2,South Africa,"County Ground, Bristol",2.049999999999999,28
England,JM Bairstow,1.0,1,0,Sri Lanka,"The Rose Bowl, Southampton",4.45,1
England,JM Bairstow,1.0,1,2,Sri Lanka,Sharjah Cricket Stadium,1.3000000000000007,31
England,JM Bairstow,0.0,2,3,West Indies,Kennington Oval,-1.25,35
England,JM Bairstow,0.0,2,2,West Indies,Pallekele International Cricket Stadium,-0.75,4
England,JM Bairstow,1.0,2,4,India,Eden Gardens,0.4821428571428567,96
England,JM Bairstow,1.0,2,4,India,Sophia Gardens,0.1762711864406769,80
England,JM Bairstow,1.0,2,2,India,Narendra Modi Stadium,2.187096774193548,68
England,JM Bairstow,1.0,2,2,India,Narendra Modi Stadium,0.8181818181818192,59
England,JM Bairstow,0.0,2,2,India,Narendra Modi Stadium,-0.4000000000000003,48
England,JM Bairstow,0.0,2,2,India,Narendra Modi Stadium,-1.799999999999999,78
England,JM Bairstow,1.0,1,3,New Zealand,Eden Park,2.0,53
England,JM Bairstow,0.0,2,2,New Zealand,Seddon Park,-2.75,11
England,JM Bairstow,1.0,2,0,New Zealand,Hagley Oval,0.6743243243243242,1
England,JM Bairstow,0.0,2,1,New Zealand,Westpac Stadium,-1.0500000000000007,1
England,JM Bairstow,1.0,1,0,New Zealand,McLean Park,3.8000000000000007,1
England,JM Bairstow,-1.0,2,0,New Zealand,Eden Park,0.0,1
England,JM Bairstow,1.0,2,0,New Zealand,"Riverside Ground, Chester-le-Street",3.2642857142857133,1
England,JM Bairstow,0.0,2,0,New Zealand,"Edgbaston, Birmingham",-3.6999999999999993,1
England,JM Bairstow,1.0,2,0,Pakistan,Old Trafford,0.6326086956521735,1
England,JM Bairstow,0.0,2,0,Pakistan,Old Trafford,-0.25,1
England,JM Bairstow,0.0,2,1,Pakistan,"Trent Bridge, Nottingham",-1.549999999999999,10
England,JM Bairstow,1.0,2,2,Pakistan,"Old Trafford, Manchester",0.181355932203389,66
England,JM Bairstow,0.0,2,1,South Africa,Buffalo Park,-0.0499999999999989,15
England,JM Bairstow,1.0,1,1,South Africa,Kingsmead,0.0999999999999996,18
England,JM Bairstow,1.0,2,1,South Africa,SuperSport Park,0.6913043478260867,9
England,JM Bairstow,1.0,2,2,South Africa,Newlands,0.5155172413793121,26
England,JM Bairstow,1.0,2,2,South Africa,Boland Park,0.1117647058823534,47
England,JM Bairstow,0.0,2,2,South Africa,Sharjah Cricket Stadium,-0.5,34
England,JM Bairstow,0.0,2,3,South Africa,"Sophia Gardens, Cardiff",-2.8999999999999995,52
England,JM Bairstow,0.0,2,2,South Africa,"The Rose Bowl, Southampton",-4.500000000000001,32
England,JM Bairstow,0.0,2,1,Sri Lanka,Pallekele International Cricket Stadium,-0.9499999999999992,16
England,JM Bairstow,1.0,2,2,Sri Lanka,"Sophia Gardens, Cardiff",1.1228155339805816,84
England,JM Bairstow,1.0,2,0,Sri Lanka,"Sophia Gardens, Cardiff",1.1304123711340202,1
England,JM Bairstow,0.0,2,4,West Indies,Riverside Ground,-1.0500000000000007,47
England,JM Bairstow,1.0,2,0,West Indies,"Darren Sammy National Cricket Stadium, St Lucia",0.5486725663716818,1
England,JM Bairstow,1.0,1,0,West Indies,"Warner Park, St Kitts",6.85,1
England,JM Bairstow,1.0,2,0,West Indies,"Warner Park, St Kitts",3.307142857142857,1
England,JM Bairstow,1.0,2,1,West Indies,Dubai International Cricket Stadium,3.97,20
South Africa,JT Smuts,0.0,1,1,England,The Rose Bowl,-2.7620689655172423,1
South Africa,JT Smuts,1.0,1,0,England,County Ground,0.1499999999999985,1
South Africa,JT Smuts,0.0,2,0,England,Sophia Gardens,-0.9500000000000012,0
South Africa,JT Smuts,0.0,2,0,India,The Wanderers Stadium,-1.4000000000000004,1
South Africa,JT Smuts,1.0,2,0,India,SuperSport Park,0.7249999999999996,1
South Africa,JT Smuts,1.0,2,1,Pakistan,Gaddafi Stadium,1.6775510204081645,3
South Africa,JT Smuts,0.0,2,2,Australia,The Wanderers Stadium,-5.3500000000000005,21
South Africa,JT Smuts,1.0,1,3,England,Buffalo Park,0.0499999999999989,70
South Africa,JT Smuts,0.0,2,3,England,Kingsmead,-0.0999999999999996,76
South Africa,JT Smuts,0.0,1,1,Pakistan,Gaddafi Stadium,-0.8535714285714295,12
South Africa,JT Smuts,1.0,1,0,Sri Lanka,SuperSport Park,1.9000000000000004,1
South Africa,JT Smuts,0.0,1,0,Sri Lanka,New Wanderers Stadium,-0.4008474576271181,1
South Africa,JT Smuts,0.0,1,0,Sri Lanka,Newlands,-0.1214285714285718,1
South Africa,RR Hendricks,1.0,2,0,Australia,Adelaide Oval,0.431578947368421,1
South Africa,RR Hendricks,0.0,1,0,Australia,Melbourne Cricket Ground,-3.0026315789473683,0
South Africa,RR Hendricks,0.0,1,0,Australia,Stadium Australia,-0.1113445378151265,1
South Africa,RR Hendricks,0.0,2,0,Australia,"Kingsmead, Durban",-5.550000000000001,1
South Africa,RR Hendricks,1.0,2,0,Bangladesh,"Zayed Cricket Stadium, Abu Dhabi",2.17037037037037,0
South Africa,RR Hendricks,0.0,1,1,England,The Rose Bowl,-2.7620689655172423,1
South Africa,RR Hendricks,1.0,1,0,England,County Ground,0.1499999999999985,1
South Africa,RR Hendricks,0.0,2,0,England,Sophia Gardens,-0.9500000000000012,0
South Africa,RR Hendricks,0.0,2,0,England,"County Ground, Bristol",-2.049999999999999,1
South Africa,RR Hendricks,0.0,2,0,India,The Wanderers Stadium,-1.4000000000000004,1
South Africa,RR Hendricks,1.0,2,0,India,SuperSport Park,0.7249999999999996,1
South Africa,RR Hendricks,0.0,2,0,India,Newlands,-0.3499999999999996,1
South Africa,RR Hendricks,0.0,1,0,India,"Punjab Cricket Association IS Bindra Stadium, Mohali",-0.4973684210526317,1
South Africa,RR Hendricks,1.0,2,0,India,M.Chinnaswamy Stadium,1.616831683168317,1
South Africa,RR Hendricks,1.0,2,0,India,"Barabati Stadium, Cuttack",0.7272727272727266,1
South Africa,RR Hendricks,0.0,2,0,India,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",-2.3999999999999995,1
South Africa,RR Hendricks,1.0,2,0,India,"St George's Park, Gqeberha",1.9017608897126976,1
South Africa,RR Hendricks,0.0,2,0,India,"The Wanderers Stadium, Johannesburg",-5.300000000000001,1
South Africa,RR Hendricks,0.0,2,0,Pakistan,Gaddafi Stadium,-0.1499999999999985,1
South Africa,RR Hendricks,1.0,2,0,Pakistan,Gaddafi Stadium,1.6775510204081645,1
South Africa,RR Hendricks,1.0,1,0,Australia,Carrara Oval,2.1000000000000014,1
South Africa,RR Hendricks,1.0,1,0,Australia,St George's Park,0.6000000000000005,1
South Africa,RR Hendricks,0.0,1,0,Australia,"Kingsmead, Durban",-3.125842696629213,1
South Africa,RR Hendricks,0.0,1,0,Australia,"Kingsmead, Durban",-1.2102803738317771,1
South Africa,RR Hendricks,0.0,1,1,England,Boland Park,-0.1117647058823534,23
South Africa,RR Hendricks,0.0,1,1,England,Newlands,-1.3179245283018854,29
South Africa,RR Hendricks,1.0,1,0,England,Sharjah Cricket Stadium,0.5,1
South Africa,RR Hendricks,1.0,1,0,England,"Sophia Gardens, Cardiff",2.8999999999999995,1
South Africa,RR Hendricks,1.0,1,0,England,"The Rose Bowl, Southampton",4.500000000000001,1
South Africa,RR Hendricks,1.0,1,0,Ireland,"Civil Service Cricket Club, Stormont, Belfast",2.4499999999999997,1
South Africa,RR Hendricks,1.0,1,0,Ireland,"County Ground, Bristol",1.0500000000000007,0
South Africa,RR Hendricks,1.0,1,0,Ireland,"County Ground, Bristol",2.1999999999999997,1
South Africa,RR Hendricks,1.0,1,0,Pakistan,Newlands,0.2999999999999989,1
South Africa,RR Hendricks,1.0,1,0,Pakistan,The Wanderers Stadium,0.3499999999999996,1
South Africa,RR Hendricks,0.0,2,0,Pakistan,SuperSport Park,-1.3500000000000003,1
South Africa,RR Hendricks,0.0,1,0,Pakistan,Gaddafi Stadium,-0.8535714285714295,1
South Africa,RR Hendricks,0.0,1,0,Sri Lanka,Newlands,-0.1214285714285718,1
South Africa,RR Hendricks,0.0,1,1,Sri Lanka,"R.Premadasa Stadium, Khettarama",-1.2874999999999996,12
South Africa,RR Hendricks,-1.0,2,0,Sri Lanka,Newlands,0.0,1
South Africa,RR Hendricks,1.0,1,0,Sri Lanka,SuperSport Park,0.8000000000000007,1
South Africa,RR Hendricks,1.0,1,0,Sri Lanka,The Wanderers Stadium,3.0500000000000007,1
South Africa,RR Hendricks,1.0,1,0,Sri Lanka,"R Premadasa Stadium, Colombo",1.4000000000000004,1
South Africa,RR Hendricks,0.0,1,0,West Indies,Newlands,-0.4396551724137936,1
South Africa,RR Hendricks,1.0,1,0,West Indies,Kingsmead,3.45,1
South Africa,RR Hendricks,0.0,1,0,West Indies,"National Cricket Stadium, St George's, Grenada",-2.7333333333333325,1
South Africa,RR Hendricks,1.0,1,0,West Indies,"National Cricket Stadium, St George's, Grenada",0.8000000000000007,1
South Africa,RR Hendricks,1.0,1,0,West Indies,"National Cricket Stadium, St George's, Grenada",0.0499999999999989,1
South Africa,RR Hendricks,0.0,1,1,West Indies,"SuperSport Park, Centurion",-0.6623376623376629,1
South Africa,RR Hendricks,1.0,2,0,Sri Lanka,"R Premadasa Stadium, Colombo",2.261764705882353,0
South Africa,RR Hendricks,1.0,2,0,Sri Lanka,"R Premadasa Stadium, Colombo",2.25,0
South Africa,RR Hendricks,1.0,2,0,Sri Lanka,Sharjah Cricket Stadium,0.2613445378151269,1
South Africa,RR Hendricks,0.0,2,0,West Indies,"National Cricket Stadium, St George's, Grenada",-1.0499999999999998,1
South Africa,RR Hendricks,1.0,2,0,West Indies,Dubai International Cricket Stadium,0.704545454545455,1
South Africa,RR Hendricks,1.0,2,0,West Indies,"SuperSport Park, Centurion",0.8522123893805311,1
South Africa,RR Hendricks,0.0,2,0,West Indies,"The Wanderers Stadium, Johannesburg",-0.3499999999999996,1
South Africa,DA Miller,1.0,2,3,Australia,Adelaide Oval,0.431578947368421,93
South Africa,DA Miller,0.0,1,4,Australia,Melbourne Cricket Ground,-3.0026315789473683,75
South Africa,DA Miller,0.0,1,2,Australia,Stadium Australia,-0.1113445378151265,68
South Africa,DA Miller,1.0,1,3,Bangladesh,Shere Bangla National Stadium,2.6000000000000005,69
South Africa,DA Miller,1.0,1,3,Bangladesh,Shere Bangla National Stadium,1.549999999999999,70
South Africa,DA Miller,1.0,2,4,Bangladesh,"Zayed Cricket Stadium, Abu Dhabi",2.17037037037037,79
South Africa,DA Miller,1.0,1,3,England,Zahur Ahmed Chowdhury Stadium,0.1500000000000003,88
South Africa,DA Miller,0.0,1,4,England,Wankhede Stadium,-0.2449152542372878,93
South Africa,DA Miller,0.0,1,2,England,The Rose Bowl,-2.7620689655172423,8
South Africa,DA Miller,1.0,1,3,England,County Ground,0.1499999999999985,67
South Africa,DA Miller,0.0,2,3,England,Sophia Gardens,-0.9500000000000012,56
South Africa,DA Miller,0.0,2,3,England,"County Ground, Bristol",-2.049999999999999,49
South Africa,DA Miller,0.0,1,4,India,Shere Bangla National Stadium,-0.5826086956521745,94
South Africa,DA Miller,1.0,2,4,India,Barabati Stadium,0.9922330097087376,88
South Africa,DA Miller,0.0,2,2,India,The Wanderers Stadium,-1.4000000000000004,31
South Africa,DA Miller,1.0,2,3,India,SuperSport Park,0.7249999999999996,80
South Africa,DA Miller,0.0,2,0,India,Newlands,-0.3499999999999996,1
South Africa,DA Miller,0.0,1,3,India,"Punjab Cricket Association IS Bindra Stadium, Mohali",-0.4973684210526317,74
South Africa,DA Miller,1.0,2,3,India,"Arun Jaitley Stadium, Delhi",0.5108695652173907,53
South Africa,DA Miller,1.0,2,4,India,"Barabati Stadium, Cuttack",0.7272727272727266,75
South Africa,DA Miller,0.0,2,4,India,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",-2.3999999999999995,55
South Africa,DA Miller,0.0,2,4,India,"Saurashtra Cricket Association Stadium, Rajkot",-4.1,51
South Africa,DA Miller,0.0,2,3,India,"Barsapara Cricket Stadium, Guwahati",-0.7999999999999989,39
South Africa,DA Miller,1.0,2,3,India,Perth Stadium,0.3161016949152531,35
South Africa,DA Miller,1.0,2,3,India,"St George's Park, Gqeberha",1.9017608897126976,55
South Africa,DA Miller,0.0,2,3,India,"The Wanderers Stadium, Johannesburg",-5.300000000000001,35
South Africa,DA Miller,1.0,1,4,New Zealand,Zahur Ahmed Chowdhury Stadium,0.0999999999999996,85
South Africa,DA Miller,1.0,2,4,Pakistan,Sheikh Zayed Stadium,0.5954545454545457,96
South Africa,DA Miller,1.0,2,4,Pakistan,Sheikh Zayed Stadium,0.6964285714285712,102
South Africa,DA Miller,1.0,1,3,Pakistan,Dubai International Cricket Stadium,0.2999999999999998,105
South Africa,DA Miller,0.0,2,2,Pakistan,Gaddafi Stadium,-0.1499999999999985,55
South Africa,DA Miller,1.0,2,3,Pakistan,Gaddafi Stadium,1.6775510204081645,68
South Africa,DA Miller,0.0,1,3,Australia,Newlands,-0.2384615384615385,72
South Africa,DA Miller,1.0,2,4,Australia,New Wanderers Stadium,0.3717391304347828,51
South Africa,DA Miller,0.0,1,4,Australia,SuperSport Park,-2.1999999999999997,66
South Africa,DA Miller,1.0,2,5,Australia,Kingsmead,0.3224137931034487,58
South Africa,DA Miller,0.0,1,3,Australia,New Wanderers Stadium,-0.0500000000000007,67
South Africa,DA Miller,0.0,1,3,Australia,Newlands,-0.4620689655172416,89
South Africa,DA Miller,1.0,1,3,Australia,Carrara Oval,2.1000000000000014,42
South Africa,DA Miller,0.0,2,3,Australia,The Wanderers Stadium,-5.3500000000000005,36
South Africa,DA Miller,1.0,1,3,Australia,St George's Park,0.6000000000000005,90
South Africa,DA Miller,0.0,2,3,Australia,Newlands,-4.8500000000000005,46
South Africa,DA Miller,0.0,1,4,Australia,"Zayed Cricket Stadium, Abu Dhabi",-0.2525423728813551,49
South Africa,DA Miller,1.0,1,3,Bangladesh,Mangaung Oval,1.0,78
South Africa,DA Miller,1.0,1,3,Bangladesh,Senwes Park,4.15,60
South Africa,DA Miller,1.0,1,4,Bangladesh,Sydney Cricket Ground,5.2,112
South Africa,DA Miller,1.0,2,4,England,Newlands,0.0499999999999998,97
South Africa,DA Miller,1.0,1,2,England,Buffalo Park,0.0499999999999989,66
South Africa,DA Miller,0.0,2,1,England,Kingsmead,-0.0999999999999996,48
South Africa,DA Miller,0.0,1,3,England,SuperSport Park,-0.6913043478260867,69
South Africa,DA Miller,1.0,1,3,England,"The Rose Bowl, Southampton",4.500000000000001,100
South Africa,DA Miller,0.0,2,4,India,Moses Mabhida Stadium,-1.0500000000000007,59
South Africa,DA Miller,0.0,1,4,India,"Greenfield International Stadium, Thiruvananthapuram",-1.2999999999999998,12
South Africa,DA Miller,1.0,1,3,India,"Holkar Cricket Stadium, Indore",2.4499999999999997,117
South Africa,DA Miller,1.0,1,4,Ireland,"The Village, Malahide, Dublin",1.6500000000000004,62
South Africa,DA Miller,1.0,1,4,Ireland,"Civil Service Cricket Club, Stormont, Belfast",2.1000000000000005,38
South Africa,DA Miller,1.0,1,1,Ireland,"Civil Service Cricket Club, Stormont, Belfast",2.4499999999999997,93
South Africa,DA Miller,1.0,1,4,Ireland,"County Ground, Bristol",2.1999999999999997,76
South Africa,DA Miller,0.0,1,2,New Zealand,Buffalo Park,-0.2105263157894743,70
South Africa,DA Miller,1.0,1,3,New Zealand,St George's Park,1.6499999999999997,90
South Africa,DA Miller,1.0,2,3,New Zealand,Kingsmead,0.9733644859813096,101
South Africa,DA Miller,0.0,2,4,New Zealand,SuperSport Park,-1.5999999999999996,61
South Africa,DA Miller,0.0,2,5,Pakistan,SuperSport Park,-4.75,35
South Africa,DA Miller,1.0,1,4,Pakistan,New Wanderers Stadium,1.1045454545454545,95
South Africa,DA Miller,0.0,2,4,Pakistan,Newlands,-0.3000000000000007,94
South Africa,DA Miller,1.0,1,3,Pakistan,Newlands,0.2999999999999989,95
South Africa,DA Miller,1.0,1,2,Pakistan,The Wanderers Stadium,0.3499999999999996,75
South Africa,DA Miller,0.0,2,3,Pakistan,SuperSport Park,-1.3500000000000003,44
South Africa,DA Miller,0.0,1,5,Pakistan,Gaddafi Stadium,-0.8535714285714295,40
South Africa,DA Miller,0.0,2,3,Sri Lanka,Zahur Ahmed Chowdhury Stadium,-0.25,85
South Africa,DA Miller,1.0,1,2,Sri Lanka,SuperSport Park,1.9000000000000004,17
South Africa,DA Miller,0.0,1,3,Sri Lanka,New Wanderers Stadium,-0.4008474576271181,38
South Africa,DA Miller,0.0,1,2,Sri Lanka,Newlands,-0.1214285714285718,81
South Africa,DA Miller,0.0,1,4,Sri Lanka,"R.Premadasa Stadium, Khettarama",-1.2874999999999996,49
South Africa,DA Miller,-1.0,2,3,Sri Lanka,Newlands,0.0,58
South Africa,DA Miller,1.0,1,3,Sri Lanka,SuperSport Park,0.8000000000000007,98
South Africa,DA Miller,1.0,1,3,Sri Lanka,"R Premadasa Stadium, Colombo",1.4000000000000004,79
South Africa,DA Miller,0.0,1,3,West Indies,Newlands,-0.4396551724137936,60
South Africa,DA Miller,0.0,1,2,West Indies,New Wanderers Stadium,-0.6568965517241381,14
South Africa,DA Miller,0.0,1,4,West Indies,"Vidarbha Cricket Association Stadium, Jamtha",-0.1542372881355929,47
South Africa,DA Miller,0.0,1,4,West Indies,"National Cricket Stadium, St George's, Grenada",-2.7333333333333325,89
South Africa,DA Miller,1.0,1,2,West Indies,"National Cricket Stadium, St George's, Grenada",0.8000000000000007,63
South Africa,DA Miller,1.0,1,4,West Indies,"National Cricket Stadium, St George's, Grenada",0.0499999999999989,103
South Africa,DA Miller,1.0,1,2,West Indies,"National Cricket Stadium, St George's, Grenada",1.25,86
South Africa,DA Miller,0.0,1,3,West Indies,"SuperSport Park, Centurion",-0.6623376623376629,23
South Africa,DA Miller,1.0,2,3,Zimbabwe,OUTsurance Oval,2.273684210526316,53
South Africa,DA Miller,1.0,1,3,Zimbabwe,De Beers Diamond Oval,0.3999999999999986,51
South Africa,DA Miller,1.0,1,3,Zimbabwe,Buffalo Park,1.7000000000000002,38
South Africa,DA Miller,1.0,1,4,Sri Lanka,R Premadasa Stadium,0.5999999999999996,63
South Africa,DA Miller,1.0,1,4,Sri Lanka,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",1.0999999999999996,79
South Africa,DA Miller,1.0,2,4,Sri Lanka,Sharjah Cricket Stadium,0.2613445378151269,91
South Africa,DA Miller,1.0,1,4,West Indies,"Sir Vivian Richards Stadium, North Sound",0.0499999999999998,69
South Africa,DA Miller,0.0,2,4,West Indies,"National Cricket Stadium, St George's, Grenada",-1.0499999999999998,65
South Africa,DA Miller,1.0,2,2,West Indies,"SuperSport Park, Centurion",0.8522123893805311,73
South Africa,DA Miller,0.0,2,2,West Indies,"The Wanderers Stadium, Johannesburg",-0.3499999999999996,66
South Africa,DA Miller,1.0,2,4,Zimbabwe,Senwes Park,2.017021276595745,74
England,SW Billings,1.0,1,4,Australia,Sophia Gardens,0.25,106
England,SW Billings,0.0,1,4,Australia,Bellerive Oval,-0.9527027027027036,75
England,SW Billings,0.0,1,4,Australia,Melbourne Cricket Ground,-2.6672413793103456,65
England,SW Billings,0.0,1,2,Australia,The Rose Bowl,-0.2371794871794872,50
England,SW Billings,1.0,1,4,New Zealand,Old Trafford,2.8000000000000007,72
England,SW Billings,1.0,1,4,New Zealand,Seddon Park,0.0999999999999996,85
England,SW Billings,1.0,1,4,Pakistan,Dubai International Cricket Stadium,0.7000000000000002,85
England,SW Billings,1.0,1,4,Pakistan,Dubai International Cricket Stadium,0.1500000000000003,83
England,SW Billings,-1.0,1,5,Pakistan,Sharjah Cricket Stadium,0.0,64
England,SW Billings,0.0,2,0,South Africa,County Ground,-0.1499999999999985,1
England,SW Billings,1.0,1,3,South Africa,Sophia Gardens,0.9500000000000012,82
England,SW Billings,1.0,1,2,Sri Lanka,"The Rose Bowl, Southampton",4.45,92
England,SW Billings,0.0,1,4,West Indies,"Kensington Oval, Bridgetown, Barbados",-0.9082524271844656,31
England,SW Billings,1.0,1,3,West Indies,"Kensington Oval, Bridgetown, Barbados",0.0500000000000007,75
England,SW Billings,1.0,1,4,West Indies,"Kensington Oval, Bridgetown, Barbados",1.7000000000000002,109
England,SW Billings,1.0,2,0,India,Green Park,0.7967889908256875,1
England,SW Billings,0.0,2,0,India,"Vidarbha Cricket Association Stadium, Jamtha",-0.25,1
England,SW Billings,0.0,2,0,India,M Chinnaswamy Stadium,-3.75,1
England,SW Billings,0.0,2,4,New Zealand,Westpac Stadium,-0.6000000000000014,73
England,SW Billings,1.0,2,3,New Zealand,Hagley Oval,0.6743243243243242,93
England,SW Billings,0.0,2,3,New Zealand,Westpac Stadium,-1.0500000000000007,30
England,SW Billings,0.0,2,3,New Zealand,Saxton Oval,-0.6999999999999993,91
England,SW Billings,1.0,1,3,New Zealand,McLean Park,3.8000000000000007,119
England,SW Billings,-1.0,2,5,New Zealand,Eden Park,0.0,42
England,SW Billings,1.0,2,4,Pakistan,Old Trafford,0.6326086956521735,107
England,SW Billings,0.0,2,4,Pakistan,Old Trafford,-0.25,48
England,SW Billings,0.0,1,5,South Africa,New Wanderers Stadium,-3.177272727272728,101
England,SW Billings,1.0,2,3,Sri Lanka,"Sophia Gardens, Cardiff",1.1304123711340202,33
England,SW Billings,1.0,2,4,West Indies,"Darren Sammy National Cricket Stadium, St Lucia",0.5486725663716818,70
England,SW Billings,1.0,1,4,West Indies,"Warner Park, St Kitts",6.85,33
England,SW Billings,0.0,2,4,West Indies,"Kensington Oval, Bridgetown, Barbados",-0.8499999999999996,69
England,LS Livingstone,1.0,2,3,Afghanistan,Perth Stadium,0.620183486238532,65
England,LS Livingstone,1.0,1,3,India,"Trent Bridge, Nottingham",0.8499999999999996,58
England,LS Livingstone,0.0,1,3,New Zealand,"Zayed Cricket Stadium, Abu Dhabi",-0.4894736842105249,93
England,LS Livingstone,1.0,1,2,New Zealand,"Brisbane Cricket Ground, Woolloongabba, Brisbane",0.9999999999999992,80
England,LS Livingstone,0.0,1,3,New Zealand,"Trent Bridge, Nottingham",-1.5769230769230784,83
England,LS Livingstone,1.0,1,3,Pakistan,"Headingley, Leeds",2.25,47
England,LS Livingstone,0.0,2,2,South Africa,County Ground,-0.1499999999999985,83
England,LS Livingstone,1.0,1,5,South Africa,Sophia Gardens,0.9500000000000012,107
England,LS Livingstone,1.0,1,4,South Africa,"County Ground, Bristol",2.049999999999999,108
England,LS Livingstone,1.0,1,1,Sri Lanka,"The Rose Bowl, Southampton",4.45,71
England,LS Livingstone,1.0,1,3,West Indies,"Kensington Oval, Bridgetown, Barbados",1.7000000000000002,76
England,LS Livingstone,0.0,1,4,West Indies,"Kensington Oval, Bridgetown, Barbados",-0.91788990825688,68
England,LS Livingstone,1.0,1,2,West Indies,"Brian Lara Stadium, Tarouba, Trinidad",3.75,83
England,LS Livingstone,0.0,1,2,West Indies,"Brian Lara Stadium, Tarouba, Trinidad",-0.2793103448275866,31
England,LS Livingstone,0.0,2,2,India,"The Rose Bowl, Southampton",-2.5,27
England,LS Livingstone,0.0,2,2,India,"Edgbaston, Birmingham",-2.45,16
England,LS Livingstone,0.0,2,5,Ireland,Melbourne Cricket Ground,-0.6086206896551722,80
England,LS Livingstone,1.0,2,3,New Zealand,"Riverside Ground, Chester-le-Street",3.2642857142857133,74
England,LS Livingstone,0.0,2,5,New Zealand,"Edgbaston, Birmingham",-3.6999999999999993,74
England,LS Livingstone,0.0,2,3,Pakistan,"Trent Bridge, Nottingham",-1.549999999999999,28
England,LS Livingstone,1.0,2,5,Pakistan,"Old Trafford, Manchester",0.181355932203389,113
England,LS Livingstone,1.0,2,5,Pakistan,Melbourne Cricket Ground,0.4131578947368428,111
England,LS Livingstone,0.0,2,4,South Africa,Sharjah Cricket Stadium,-0.5,75
England,LS Livingstone,0.0,2,5,South Africa,"Sophia Gardens, Cardiff",-2.8999999999999995,67
England,LS Livingstone,0.0,2,4,South Africa,"The Rose Bowl, Southampton",-4.500000000000001,61
England,LS Livingstone,1.0,2,4,Sri Lanka,"Sophia Gardens, Cardiff",1.1304123711340202,40
England,LS Livingstone,1.0,2,3,Sri Lanka,Sydney Cricket Ground,0.272033898305084,67
England,LS Livingstone,1.0,2,3,West Indies,Dubai International Cricket Stadium,3.97,33
England,LS Livingstone,0.0,2,3,West Indies,"Kensington Oval, Bridgetown, Barbados",-1.0,53
England,LS Livingstone,0.0,2,3,West Indies,"Kensington Oval, Bridgetown, Barbados",-0.8499999999999996,62
England,LS Livingstone,0.0,2,3,West Indies,"National Cricket Stadium, St George's, Grenada",-0.5,58
England,LS Livingstone,1.0,2,2,West Indies,"National Cricket Stadium, St George's, Grenada",0.294957983193278,75
England,JC Buttler,1.0,2,0,Afghanistan,Perth Stadium,0.620183486238532,1
England,JC Buttler,0.0,2,4,Australia,Bellerive Oval,-0.6500000000000004,40
England,JC Buttler,0.0,1,4,Australia,Melbourne Cricket Ground,-2.3314606741573023,43
England,JC Buttler,0.0,2,4,Australia,Stadium Australia,-4.2,55
England,JC Buttler,1.0,2,0,Australia,The Rose Bowl,0.5393805309734514,1
England,JC Buttler,1.0,2,0,Australia,Dubai International Cricket Stadium,4.550000000000001,1
